lot_id,component_id,param_name,value_0h,value_24h,value_96h,value_168h
LOT_016,LOT_016_C0265,propagation_delay_ns,9.8883,9.88,10.1655,10.4823
LOT_016,LOT_016_C0266,leakage_current_uA,11.1813,11.2943,11.8863,12.8345
LOT_016,LOT_016_C0266,propagation_delay_ns,7.9599,8.1704,8.4567,8.8674
LOT_016,LOT_016_C0267,leakage_current_uA,12.3823,12.3525,13.3367,13.4862
LOT_016,LOT_016_C0267,propagation_delay_ns,11.4311,11.4667,11.8625,12.2434
LOT_016,LOT_016_C0268,leakage_current_uA,15.9542,15.7998,16.4638,17.0622
LOT_016,LOT_016_C0268,propagation_delay_ns,12.6066,12.7537,13.2992,13.5857
LOT_016,LOT_016_C0269,leakage_current_uA,5.787,5.2021,7.2381,9.1883
LOT_016,LOT_016_C0269,propagation_delay_ns,9.0942,9.2026,10.4941,12.3059
LOT_016,LOT_016_C0270,leakage_current_uA,18.0936,18.3313,18.5081,19.5784
LOT_016,LOT_016_C0270,propagation_delay_ns,9.7486,9.9567,10.1246,10.4767
LOT_016,LOT_016_C0271,leakage_current_uA,16.1088,16.9035,16.678,17.3439
LOT_016,LOT_016_C0271,propagation_delay_ns,10.3768,10.5975,10.9332,11.3913
LOT_016,LOT_016_C0272,leakage_current_uA,7.6892,6.944,7.7835,8.1384
LOT_016,LOT_016_C0272,propagation_delay_ns,10.4152,10.5701,10.8295,11.1126
LOT_016,LOT_016_C0273,leakage_current_uA,11.5564,12.1987,12.4834,13.8112
LOT_016,LOT_016_C0273,propagation_delay_ns,8.8809,8.9558,9.6133,9.8991
LOT_016,LOT_016_C0274,leakage_current_uA,13.3999,13.2882,14.2744,15.0425
LOT_016,LOT_016_C0274,propagation_delay_ns,9.871,9.7797,10.1186,10.5103
LOT_016,LOT_016_C0275,leakage_current_uA,10.8541,11.0625,11.5836,11.7439
LOT_016,LOT_016_C0275,propagation_delay_ns,11.6668,11.6879,11.9731,12.4689
LOT_016,LOT_016_C0276,leakage_current_uA,14.0528,13.9338,14.9132,15.1167
LOT_016,LOT_016_C0276,propagation_delay_ns,9.8511,9.9307,10.3343,10.6797
LOT_016,LOT_016_C0277,leakage_current_uA,14.286,14.5296,15.1978,15.2392
LOT_016,LOT_016_C0277,propagation_delay_ns,10.4992,10.5729,10.8439,11.0535
LOT_016,LOT_016_C0278,leakage_current_uA,7.9323,8.1783,8.1205,8.7676
LOT_016,LOT_016_C0278,propagation_delay_ns,10.3853,10.4712,10.9553,11.1377
LOT_016,LOT_016_C0279,leakage_current_uA,12.4016,11.9905,12.4097,12.8427
LOT_016,LOT_016_C0279,propagation_delay_ns,8.9407,8.9508,9.4103,9.8052
LOT_016,LOT_016_C0280,leakage_current_uA,12.7347,12.8649,13.2971,14.2185
LOT_016,LOT_016_C0280,propagation_delay_ns,11.2531,11.2558,11.6152,12.139
LOT_016,LOT_016_C0281,leakage_current_uA,10.2421,10.6595,10.7787,11.5874
LOT_016,LOT_016_C0281,propagation_delay_ns,9.8129,9.8671,10.3311,10.4552
LOT_016,LOT_016_C0282,leakage_current_uA,12.3462,12.1523,12.751,13.6428
LOT_016,LOT_016_C0282,propagation_delay_ns,10.2874,10.5343,10.9298,11.3946
LOT_016,LOT_016_C0283,leakage_current_uA,14.3326,14.5067,15.0953,15.8758
LOT_016,LOT_016_C0283,propagation_delay_ns,10.9442,11.1167,11.6304,11.9381
LOT_016,LOT_016_C0284,leakage_current_uA,9.5372,10.1994,10.3159,11.3367
LOT_016,LOT_016_C0284,propagation_delay_ns,10.0371,10.0985,10.5913,10.9613
LOT_016,LOT_016_C0285,leakage_current_uA,12.5232,12.1719,12.6769,13.1265
LOT_016,LOT_016_C0285,propagation_delay_ns,10.69,11.1071,11.3696,11.6497
LOT_016,LOT_016_C0286,leakage_current_uA,6.5451,6.6399,7.2392,7.6402
LOT_016,LOT_016_C0286,propagation_delay_ns,12.196,12.1581,12.6828,13.0313
LOT_016,LOT_016_C0287,leakage_current_uA,14.1328,14.2661,15.1822,15.2068
LOT_016,LOT_016_C0287,propagation_delay_ns,10.5798,10.8933,11.3467,11.6877
LOT_016,LOT_016_C0288,leakage_current_uA,14.1973,15.1179,15.6018,16.7255
LOT_016,LOT_016_C0288,propagation_delay_ns,9.4177,9.56,9.7042,10.0656
LOT_016,LOT_016_C0289,leakage_current_uA,9.6753,10.7254,10.8272,11.2782
LOT_016,LOT_016_C0289,propagation_delay_ns,12.0215,12.2154,12.5739,12.9806
LOT_016,LOT_016_C0290,leakage_current_uA,13.5123,14.138,14.4504,14.9037
LOT_016,LOT_016_C0290,propagation_delay_ns,9.7746,10.0628,10.3101,10.7908
LOT_016,LOT_016_C0291,leakage_current_uA,72.8389,74.3222,77.5618,82.2289
LOT_016,LOT_016_C0291,propagation_delay_ns,24.9109,25.1143,26.227,27.6814
LOT_016,LOT_016_C0292,leakage_current_uA,17.0884,17.3664,17.8154,18.0093
LOT_016,LOT_016_C0292,propagation_delay_ns,9.9029,9.7755,10.2188,10.4115
LOT_016,LOT_016_C0293,leakage_current_uA,14.3352,15.0199,15.3222,15.87
LOT_016,LOT_016_C0293,propagation_delay_ns,9.4482,9.352,9.7896,10.0456
LOT_016,LOT_016_C0294,leakage_current_uA,6.7702,6.5683,7.1064,7.356
LOT_016,LOT_016_C0294,propagation_delay_ns,9.3568,9.5441,9.878,10.1242
LOT_016,LOT_016_C0295,leakage_current_uA,10.6375,10.8253,11.087,12.0321
LOT_016,LOT_016_C0295,propagation_delay_ns,10.73,10.9409,11.2039,11.433
LOT_016,LOT_016_C0296,leakage_current_uA,15.7548,15.5002,16.354,16.8705
LOT_016,LOT_016_C0296,propagation_delay_ns,10.7856,10.8304,11.3559,11.9143
LOT_016,LOT_016_C0297,leakage_current_uA,8.5088,8.6834,8.8023,9.5203
LOT_016,LOT_016_C0297,propagation_delay_ns,12.4938,12.6018,12.9073,13.2051
LOT_016,LOT_016_C0298,leakage_current_uA,11.5631,11.555,12.4819,12.8139
LOT_016,LOT_016_C0298,propagation_delay_ns,12.9624,13.0655,13.6678,14.0617
LOT_016,LOT_016_C0299,leakage_current_uA,13.165,13.275,13.709,14.4729
LOT_016,LOT_016_C0299,propagation_delay_ns,11.7205,11.8415,12.3439,12.8038
LOT_016,LOT_016_C0300,leakage_current_uA,15.612,16.1615,16.8064,17.608
LOT_016,LOT_016_C0300,propagation_delay_ns,10.1707,10.3616,10.746,11.1415
LOT_016,LOT_016_C0301,leakage_current_uA,9.1932,9.0699,9.6095,9.9614
LOT_016,LOT_016_C0301,propagation_delay_ns,9.641,9.6723,9.921,10.4313
LOT_016,LOT_016_C0302,leakage_current_uA,13.9407,13.9189,14.9632,15.747
LOT_016,LOT_016_C0302,propagation_delay_ns,9.8826,10.1758,10.4235,10.8552
LOT_016,LOT_016_C0303,leakage_current_uA,12.8852,13.1669,13.7089,14.6259
LOT_016,LOT_016_C0303,propagation_delay_ns,10.4266,10.572,10.9842,11.2083
LOT_016,LOT_016_C0304,leakage_current_uA,11.6336,12.0235,12.2381,12.1916
LOT_016,LOT_016_C0304,propagation_delay_ns,9.8974,10.1045,10.3758,10.6174
LOT_016,LOT_016_C0305,leakage_current_uA,12.4255,12.4415,12.999,13.3302
LOT_016,LOT_016_C0305,propagation_delay_ns,8.6077,8.7542,8.9113,9.1246
LOT_016,LOT_016_C0306,leakage_current_uA,17.3953,17.8082,18.6805,19.4807
LOT_016,LOT_016_C0306,propagation_delay_ns,9.0362,9.2398,9.6,9.9984
LOT_016,LOT_016_C0307,leakage_current_uA,13.0236,13.3467,13.9966,14.6229
LOT_016,LOT_016_C0307,propagation_delay_ns,10.2172,10.3168,10.5319,10.8246
LOT_016,LOT_016_C0308,leakage_current_uA,10.7844,10.6859,11.2896,11.3997
LOT_016,LOT_016_C0308,propagation_delay_ns,9.3182,9.4607,9.9109,10.5057
LOT_016,LOT_016_C0309,leakage_current_uA,15.1713,15.6997,16.3024,16.9583
LOT_016,LOT_016_C0309,propagation_delay_ns,8.5097,8.6778,8.9372,9.0372
LOT_016,LOT_016_C0310,leakage_current_uA,15.3201,14.8306,15.7331,16.3436
LOT_016,LOT_016_C0310,propagation_delay_ns,8.6459,8.7607,9.1931,9.4881
LOT_016,LOT_016_C0311,leakage_current_uA,8.9474,9.1903,9.4569,9.221
LOT_016,LOT_016_C0311,propagation_delay_ns,10.2334,10.1967,10.6137,10.8317
LOT_016,LOT_016_C0312,leakage_current_uA,11.7944,11.7777,11.9722,12.8069
LOT_016,LOT_016_C0312,propagation_delay_ns,10.1706,10.2425,10.5793,10.8905
LOT_016,LOT_016_C0313,leakage_current_uA,6.8242,7.1579,7.077,7.7718
LOT_016,LOT_016_C0313,propagation_delay_ns,9.1947,9.3453,9.8111,9.8831
LOT_016,LOT_016_C0314,leakage_current_uA,10.0463,10.7796,10.9804,11.5418
LOT_016,LOT_016_C0314,propagation_delay_ns,9.6749,9.7663,10.0075,10.5253
LOT_016,LOT_016_C0315,leakage_current_uA,5.542,5.2575,5.6019,5.7938
LOT_016,LOT_016_C0315,propagation_delay_ns,11.6948,11.6168,12.0474,12.4617
LOT_016,LOT_016_C0316,leakage_current_uA,13.4243,13.4677,14.4916,15.6251
LOT_016,LOT_016_C0316,propagation_delay_ns,10.2017,10.5827,10.9216,11.362
LOT_016,LOT_016_C0317,leakage_current_uA,11.6436,12.0719,12.7429,12.8834
LOT_016,LOT_016_C0317,propagation_delay_ns,10.4623,10.61,11.1107,11.4313
LOT_016,LOT_016_C0318,leakage_current_uA,14.2167,14.0362,14.8113,14.9548
LOT_016,LOT_016_C0318,propagation_delay_ns,9.2988,9.5268,9.7255,10.3015
LOT_016,LOT_016_C0319,leakage_current_uA,12.7223,12.7715,13.177,13.7201
LOT_016,LOT_016_C0319,propagation_delay_ns,10.1922,10.4062,10.7328,11.27
LOT_016,LOT_016_C0320,leakage_current_uA,17.5427,17.9509,18.7995,19.8186
LOT_016,LOT_016_C0320,propagation_delay_ns,10.4962,10.843,11.0421,11.3383
LOT_016,LOT_016_C0321,leakage_current_uA,14.0196,14.0419,14.9419,15.6829
LOT_016,LOT_016_C0321,propagation_delay_ns,8.8004,9.1725,9.2314,9.5975
LOT_016,LOT_016_C0322,leakage_current_uA,14.7551,14.7929,15.8288,16.3364
LOT_016,LOT_016_C0322,propagation_delay_ns,9.7171,9.9343,10.2149,10.8135
LOT_016,LOT_016_C0323,leakage_current_uA,16.998,16.973,17.2557,18.3916
LOT_016,LOT_016_C0323,propagation_delay_ns,8.85,9.0662,9.2041,9.4249
LOT_016,LOT_016_C0324,leakage_current_uA,13.2507,13.5769,13.6023,14.5615
LOT_016,LOT_016_C0324,propagation_delay_ns,9.6383,9.7866,10.1092,10.7675
LOT_016,LOT_016_C0325,leakage_current_uA,9.1559,9.3193,12.1534,16.4039
LOT_016,LOT_016_C0325,propagation_delay_ns,11.2161,11.2655,15.8685,22.7323
LOT_016,LOT_016_C0326,leakage_current_uA,14.7351,14.5383,15.2142,15.6877
LOT_016,LOT_016_C0326,propagation_delay_ns,9.5263,9.5921,9.9548,10.289
LOT_016,LOT_016_C0327,leakage_current_uA,14.1725,14.5243,14.6147,14.7698
LOT_016,LOT_016_C0327,propagation_delay_ns,9.1117,9.3124,9.6787,9.9495
LOT_016,LOT_016_C0328,leakage_current_uA,13.9451,14.4636,15.5767,15.8343
LOT_016,LOT_016_C0328,propagation_delay_ns,8.9859,9.0162,9.5146,9.8647
LOT_016,LOT_016_C0329,leakage_current_uA,11.3764,11.5487,11.9506,12.8302
LOT_016,LOT_016_C0329,propagation_delay_ns,10.6409,10.7926,11.0702,11.5204
LOT_016,LOT_016_C0330,leakage_current_uA,16.5068,16.701,17.4051,18.0414
LOT_016,LOT_016_C0330,propagation_delay_ns,9.8171,9.9345,10.479,10.7134
LOT_016,LOT_016_C0331,leakage_current_uA,13.8487,13.6514,14.5177,15.0227
LOT_016,LOT_016_C0331,propagation_delay_ns,9.94,10.0076,10.4593,10.9463
LOT_016,LOT_016_C0332,leakage_current_uA,16.6793,16.945,17.815,18.5928
LOT_016,LOT_016_C0332,propagation_delay_ns,11.823,11.9623,12.4062,12.9343
LOT_016,LOT_016_C0333,leakage_current_uA,12.2548,12.1491,12.5708,12.4619
LOT_016,LOT_016_C0333,propagation_delay_ns,9.3404,9.6717,9.895,10.4033
LOT_016,LOT_016_C0334,leakage_current_uA,7.5021,7.2319,7.7219,8.1061
LOT_016,LOT_016_C0334,propagation_delay_ns,9.1391,9.0046,9.3607,9.6704
LOT_016,LOT_016_C0335,leakage_current_uA,10.6601,10.6475,11.0814,11.1825
LOT_016,LOT_016_C0335,propagation_delay_ns,10.0739,10.2773,10.6583,11.0436
LOT_016,LOT_016_C0336,leakage_current_uA,6.4192,6.1204,6.5579,6.5109
LOT_016,LOT_016_C0336,propagation_delay_ns,10.4704,10.5298,11.0567,11.5061
LOT_016,LOT_016_C0337,leakage_current_uA,15.0899,15.7489,15.9338,15.9788
LOT_016,LOT_016_C0337,propagation_delay_ns,9.4721,9.6313,9.9064,10.2912
LOT_016,LOT_016_C0338,leakage_current_uA,10.87,10.4526,11.3684,11.6236
LOT_016,LOT_016_C0338,propagation_delay_ns,8.6762,8.7612,8.9233,9.3604
LOT_016,LOT_016_C0339,leakage_current_uA,13.6984,13.7722,14.475,14.7494
LOT_016,LOT_016_C0339,propagation_delay_ns,10.8214,11.0813,11.5161,11.9914
LOT_016,LOT_016_C0340,leakage_current_uA,10.861,10.9928,11.9657,11.5027
LOT_016,LOT_016_C0340,propagation_delay_ns,12.0383,12.2694,12.7094,13.0787
LOT_016,LOT_016_C0341,leakage_current_uA,13.5959,13.7963,14.6425,15.1269
LOT_016,LOT_016_C0341,propagation_delay_ns,10.8383,10.9775,11.083,11.3834
LOT_016,LOT_016_C0342,leakage_current_uA,13.451,13.5637,14.5517,15.496
LOT_016,LOT_016_C0342,propagation_delay_ns,8.9176,9.0688,9.4274,9.6471
LOT_016,LOT_016_C0343,leakage_current_uA,33.7949,34.7428,37.0082,38.8261
LOT_016,LOT_016_C0343,propagation_delay_ns,23.5751,23.9064,24.9078,26.1648
LOT_016,LOT_016_C0344,leakage_current_uA,9.9164,10.5602,10.5074,11.1036
LOT_016,LOT_016_C0344,propagation_delay_ns,10.6535,10.8275,11.2284,11.6512
LOT_016,LOT_016_C0345,leakage_current_uA,9.9995,9.7711,10.3037,10.6868
LOT_016,LOT_016_C0345,propagation_delay_ns,9.9804,10.0095,10.2959,10.5208
LOT_016,LOT_016_C0346,leakage_current_uA,7.666,7.7354,8.0027,8.4706
LOT_016,LOT_016_C0346,propagation_delay_ns,9.2624,9.3288,9.5981,10.1016
LOT_016,LOT_016_C0347,leakage_current_uA,13.2801,13.5669,18.5095,29.2602
LOT_016,LOT_016_C0347,propagation_delay_ns,10.5765,10.8447,13.3934,16.5695
LOT_016,LOT_016_C0348,leakage_current_uA,15.6035,16.396,16.8322,17.5973
LOT_016,LOT_016_C0348,propagation_delay_ns,11.506,11.6617,12.2368,12.9884
LOT_016,LOT_016_C0349,leakage_current_uA,13.9493,14.1096,14.5974,15.4283
LOT_016,LOT_016_C0349,propagation_delay_ns,8.9265,9.1507,9.545,9.9566
LOT_016,LOT_016_C0350,leakage_current_uA,11.9721,11.9365,12.6948,12.7558
LOT_016,LOT_016_C0350,propagation_delay_ns,9.9928,10.175,10.4786,10.8727
LOT_016,LOT_016_C0351,leakage_current_uA,11.3719,11.337,12.1926,12.8936
LOT_016,LOT_016_C0351,propagation_delay_ns,11.0562,11.2472,11.5014,11.7849
LOT_016,LOT_016_C0352,leakage_current_uA,15.6273,16.3902,17.0377,18.2527
LOT_016,LOT_016_C0352,propagation_delay_ns,10.1379,10.2129,10.6028,10.815
LOT_016,LOT_016_C0353,leakage_current_uA,10.0678,9.9432,10.6144,11.3847
LOT_016,LOT_016_C0353,propagation_delay_ns,8.1353,8.2835,8.393,8.8356
LOT_016,LOT_016_C0354,leakage_current_uA,15.8577,16.4265,16.9943,17.1075
LOT_016,LOT_016_C0354,propagation_delay_ns,9.215,9.4581,9.6788,9.9898
LOT_016,LOT_016_C0355,leakage_current_uA,10.5654,10.3451,10.9978,11.1787
LOT_016,LOT_016_C0355,propagation_delay_ns,10.0151,10.1588,10.5267,11.0225
LOT_016,LOT_016_C0356,leakage_current_uA,12.3536,12.9059,12.989,13.3504
LOT_016,LOT_016_C0356,propagation_delay_ns,10.4274,10.5335,10.7385,11.11
LOT_016,LOT_016_C0357,leakage_current_uA,12.3264,12.4373,12.781,13.3323
LOT_016,LOT_016_C0357,propagation_delay_ns,10.9895,11.1253,11.3442,11.6913
LOT_016,LOT_016_C0358,leakage_current_uA,10.68,11.3197,11.4303,12.2183
LOT_016,LOT_016_C0358,propagation_delay_ns,10.2924,10.469,10.727,11.3839
LOT_016,LOT_016_C0359,leakage_current_uA,13.29,13.5793,14.4578,15.1277
LOT_016,LOT_016_C0359,propagation_delay_ns,9.8353,9.9673,10.5017,10.6218
LOT_016,LOT_016_C0360,leakage_current_uA,15.2018,15.3432,15.818,16.6246
LOT_016,LOT_016_C0360,propagation_delay_ns,9.378,9.5019,9.8019,9.9294
LOT_016,LOT_016_C0361,leakage_current_uA,11.2514,10.9956,11.7148,11.8064
LOT_016,LOT_016_C0361,propagation_delay_ns,10.1177,10.2183,10.499,11.1177
LOT_016,LOT_016_C0362,leakage_current_uA,13.363,13.6666,16.892,21.4433
LOT_016,LOT_016_C0362,propagation_delay_ns,11.8585,11.9171,13.8188,17.6065
LOT_016,LOT_016_C0363,leakage_current_uA,12.7266,12.489,13.1616,13.5806
LOT_016,LOT_016_C0363,propagation_delay_ns,10.5483,10.7565,11.3389,11.7376
LOT_016,LOT_016_C0364,leakage_current_uA,10.287,10.2164,11.1152,11.3105
LOT_016,LOT_016_C0364,propagation_delay_ns,10.3897,10.4938,10.6597,11.0628
LOT_016,LOT_016_C0365,leakage_current_uA,11.9463,12.0327,12.5568,13.0961
LOT_016,LOT_016_C0365,propagation_delay_ns,11.6254,11.5508,12.1152,12.5916
LOT_016,LOT_016_C0366,leakage_current_uA,10.8583,11.1355,11.4546,12.2737
LOT_016,LOT_016_C0366,propagation_delay_ns,11.2547,11.3973,11.7911,12.3809
LOT_016,LOT_016_C0367,leakage_current_uA,12.919,13.4237,13.9814,14.9214
LOT_016,LOT_016_C0367,propagation_delay_ns,10.1349,10.1417,10.4957,10.7167
LOT_016,LOT_016_C0368,leakage_current_uA,13.7541,13.6618,14.5578,15.2239
LOT_016,LOT_016_C0368,propagation_delay_ns,11.3874,11.3784,11.9027,12.4092
LOT_016,LOT_016_C0369,leakage_current_uA,15.0654,15.1552,16.0666,15.9063
LOT_016,LOT_016_C0369,propagation_delay_ns,10.3701,10.3683,10.8782,11.1029
LOT_016,LOT_016_C0370,leakage_current_uA,13.2814,13.1992,14.0903,14.8124
LOT_016,LOT_016_C0370,propagation_delay_ns,10.9053,11.0944,11.2247,11.8031
LOT_016,LOT_016_C0371,leakage_current_uA,11.3697,11.6374,11.8868,12.5513
LOT_016,LOT_016_C0371,propagation_delay_ns,10.1961,10.4401,10.8834,11.3134
LOT_016,LOT_016_C0372,leakage_current_uA,11.867,11.933,12.2486,13.3314
LOT_016,LOT_016_C0372,propagation_delay_ns,10.5819,10.955,11.3283,11.866
LOT_016,LOT_016_C0373,leakage_current_uA,9.6524,9.6593,10.2851,10.3057
LOT_016,LOT_016_C0373,propagation_delay_ns,9.6163,9.7812,10.3111,10.6503
LOT_016,LOT_016_C0374,leakage_current_uA,14.7816,15.4048,15.7986,16.4102
LOT_016,LOT_016_C0374,propagation_delay_ns,10.6975,10.8112,11.0245,11.4067
LOT_016,LOT_016_C0375,leakage_current_uA,11.5932,11.3963,12.6227,13.7195
LOT_016,LOT_016_C0375,propagation_delay_ns,9.3624,9.49,9.8908,10.1801
LOT_016,LOT_016_C0376,leakage_current_uA,10.9861,11.2301,11.6089,12.0763
LOT_016,LOT_016_C0376,propagation_delay_ns,10.1294,10.0852,10.2958,10.5387
LOT_016,LOT_016_C0377,leakage_current_uA,14.8523,15.0293,16.2392,16.777
LOT_016,LOT_016_C0377,propagation_delay_ns,11.32,11.6791,12.108,12.5374
LOT_016,LOT_016_C0378,leakage_current_uA,10.8894,10.8479,11.0704,11.9663
LOT_016,LOT_016_C0378,propagation_delay_ns,10.6325,10.7831,11.015,11.3387
LOT_016,LOT_016_C0379,leakage_current_uA,13.8648,13.9149,14.1371,15.1513
LOT_016,LOT_016_C0379,propagation_delay_ns,10.8095,10.7676,11.3106,11.4925
LOT_016,LOT_016_C0380,leakage_current_uA,8.1992,8.299,8.4333,8.217
LOT_016,LOT_016_C0380,propagation_delay_ns,9.221,9.236,9.5434,9.8703
LOT_016,LOT_016_C0381,leakage_current_uA,12.7679,13.2751,13.804,13.9731
LOT_016,LOT_016_C0381,propagation_delay_ns,10.3817,10.4243,10.8713,11.3942
LOT_016,LOT_016_C0382,leakage_current_uA,9.0046,8.844,9.3127,9.8418
LOT_016,LOT_016_C0382,propagation_delay_ns,10.0441,10.2081,10.3811,10.722
LOT_016,LOT_016_C0383,leakage_current_uA,13.3803,13.1365,13.6579,14.9898
LOT_016,LOT_016_C0383,propagation_delay_ns,10.4747,10.4589,10.885,11.3575
LOT_016,LOT_016_C0384,leakage_current_uA,10.2733,10.3248,10.9423,11.1257
LOT_016,LOT_016_C0384,propagation_delay_ns,9.5377,9.656,9.9506,10.4469
LOT_016,LOT_016_C0385,leakage_current_uA,13.236,13.4624,14.304,14.7083
LOT_016,LOT_016_C0385,propagation_delay_ns,10.676,10.5976,11.2249,11.6527
LOT_016,LOT_016_C0386,leakage_current_uA,13.2199,13.1826,13.7302,14.1502
LOT_016,LOT_016_C0386,propagation_delay_ns,10.8741,11.181,11.7602,12.1295
LOT_016,LOT_016_C0387,leakage_current_uA,16.381,16.3305,16.3569,17.2349
LOT_016,LOT_016_C0387,propagation_delay_ns,9.0497,8.921,9.3058,9.417
LOT_016,LOT_016_C0388,leakage_current_uA,13.136,13.8436,14.366,15.1437
LOT_016,LOT_016_C0388,propagation_delay_ns,10.1568,10.3313,10.8027,11.0409
LOT_016,LOT_016_C0389,leakage_current_uA,15.8169,15.9877,17.0753,18.1426
LOT_016,LOT_016_C0389,propagation_delay_ns,10.0842,10.3392,10.7561,11.2714
LOT_016,LOT_016_C0390,leakage_current_uA,12.5417,13.1125,13.2147,13.6143
LOT_016,LOT_016_C0390,propagation_delay_ns,10.2485,10.3107,10.7235,10.8268
LOT_016,LOT_016_C0391,leakage_current_uA,14.8524,15.112,15.8101,16.4227
LOT_016,LOT_016_C0391,propagation_delay_ns,9.1023,9.0168,9.5423,9.8461
LOT_016,LOT_016_C0392,leakage_current_uA,9.3414,9.3336,9.1442,10.1355
LOT_016,LOT_016_C0392,propagation_delay_ns,10.7215,10.8032,11.0454,11.6298
LOT_016,LOT_016_C0393,leakage_current_uA,14.0799,14.0532,14.2747,15.1637
LOT_016,LOT_016_C0393,propagation_delay_ns,9.851,9.9107,10.3406,10.8025
LOT_016,LOT_016_C0394,leakage_current_uA,14.9272,15.0235,15.6556,16.1038
LOT_016,LOT_016_C0394,propagation_delay_ns,9.915,9.9847,10.4407,10.8631
LOT_016,LOT_016_C0395,leakage_current_uA,16.1336,16.1655,16.6986,17.1857
LOT_016,LOT_016_C0395,propagation_delay_ns,10.6245,10.6713,11.1922,11.5363
LOT_016,LOT_016_C0396,leakage_current_uA,7.9381,7.8964,8.5169,8.5146
LOT_016,LOT_016_C0396,propagation_delay_ns,9.0481,9.0383,9.3783,9.7147
LOT_016,LOT_016_C0397,leakage_current_uA,17.267,17.3955,18.0417,19.0245
LOT_016,LOT_016_C0397,propagation_delay_ns,11.2307,11.5607,11.7945,12.4233
LOT_016,LOT_016_C0398,leakage_current_uA,12.56,12.6644,12.8533,13.6699
LOT_016,LOT_016_C0398,propagation_delay_ns,10.0526,10.166,10.4122,10.8066
LOT_016,LOT_016_C0399,leakage_current_uA,11.9798,12.0481,12.5477,12.9834
LOT_016,LOT_016_C0399,propagation_delay_ns,10.4361,10.529,11.105,11.538
LOT_016,LOT_016_C0400,leakage_current_uA,16.5935,17.0086,18.6681,19.4526
LOT_016,LOT_016_C0400,propagation_delay_ns,10.0524,10.2919,10.8298,11.2625
LOT_016,LOT_016_C0401,leakage_current_uA,15.5781,15.2014,16.9325,17.4486
LOT_016,LOT_016_C0401,propagation_delay_ns,9.5595,9.5653,10.0234,10.3873
LOT_016,LOT_016_C0402,leakage_current_uA,11.2649,11.6434,12.3218,12.6839
LOT_016,LOT_016_C0402,propagation_delay_ns,12.3867,12.6658,13.082,13.7907
LOT_016,LOT_016_C0403,leakage_current_uA,9.5399,9.411,9.8546,9.8842
LOT_016,LOT_016_C0403,propagation_delay_ns,11.6953,11.7535,12.0591,12.6377
LOT_016,LOT_016_C0404,leakage_current_uA,13.2949,13.8294,14.5459,15.0985
LOT_016,LOT_016_C0404,propagation_delay_ns,7.6178,7.6338,8.0851,8.3959
LOT_016,LOT_016_C0405,leakage_current_uA,6.5085,6.6552,6.8459,6.8708
LOT_016,LOT_016_C0405,propagation_delay_ns,9.3496,9.6233,9.9358,10.2134
LOT_016,LOT_016_C0406,leakage_current_uA,16.2092,16.1653,17.5545,18.2887
LOT_016,LOT_016_C0406,propagation_delay_ns,8.9176,8.8771,9.2618,9.5477
LOT_016,LOT_016_C0407,leakage_current_uA,10.577,10.9659,11.1028,11.2515
LOT_016,LOT_016_C0407,propagation_delay_ns,9.7718,9.8641,10.0721,10.4938
LOT_016,LOT_016_C0408,leakage_current_uA,14.2354,14.5781,15.2535,16.1588
LOT_016,LOT_016_C0408,propagation_delay_ns,9.2465,9.3344,9.3984,9.8621
LOT_016,LOT_016_C0409,leakage_current_uA,13.3536,13.088,14.0575,14.7059
LOT_016,LOT_016_C0409,propagation_delay_ns,9.4613,9.7671,10.1122,10.5032
LOT_016,LOT_016_C0410,leakage_current_uA,15.8723,16.2498,17.3066,17.7575
LOT_016,LOT_016_C0410,propagation_delay_ns,10.4335,10.5954,11.0113,11.4313
LOT_016,LOT_016_C0411,leakage_current_uA,9.9658,10.0004,10.4231,10.8932
LOT_016,LOT_016_C0411,propagation_delay_ns,9.1234,9.2169,9.5596,9.9488
LOT_016,LOT_016_C0412,leakage_current_uA,13.5579,14.3095,14.9742,15.1582
LOT_016,LOT_016_C0412,propagation_delay_ns,11.728,11.8491,12.32,12.7343
LOT_016,LOT_016_C0413,leakage_current_uA,9.1073,9.1506,9.4393,9.8368
LOT_016,LOT_016_C0413,propagation_delay_ns,9.7626,9.8833,10.1358,10.5476
LOT_016,LOT_016_C0414,leakage_current_uA,11.4077,11.6434,11.8709,12.4739
LOT_016,LOT_016_C0414,propagation_delay_ns,11.3855,11.475,11.7375,12.2019
LOT_016,LOT_016_C0415,leakage_current_uA,10.0884,10.5897,10.5696,10.8003
LOT_016,LOT_016_C0415,propagation_delay_ns,9.2474,9.3443,9.8908,10.3968
LOT_016,LOT_016_C0416,leakage_current_uA,10.7172,11.0098,11.4315,12.2989
LOT_016,LOT_016_C0416,propagation_delay_ns,10.7947,11.0975,11.547,11.8624
LOT_016,LOT_016_C0417,leakage_current_uA,15.8185,16.6608,17.4999,18.2248
LOT_016,LOT_016_C0417,propagation_delay_ns,9.8857,10.0082,10.1643,10.3208
LOT_016,LOT_016_C0418,leakage_current_uA,13.9523,14.0597,20.8508,31.387
LOT_016,LOT_016_C0418,propagation_delay_ns,9.7067,9.7926,11.9251,15.9328
LOT_016,LOT_016_C0419,leakage_current_uA,14.2899,14.3192,15.0361,15.9881
LOT_016,LOT_016_C0419,propagation_delay_ns,10.4037,10.574,10.8527,11.4079
